last_name,first_name,davenport_id,mlb_id,retrosheet_id,lahman_id,bbref_id,bats,throws
Leslie,Roy,LESLIE18940823A,117712,leslr101,lesliro01,lesliro01,R,R
Leslie,Sam,LESLIE19050726A,117713,lesls101,leslisa01,leslisa01,L,L
Lester,Jon,LESTER19840107A,452657,lestj001,lestejo01,lestejo01,L,L
Letchas,Charlie,LETCHAS19151003A,117714,letcc101,letchch01,letchch01,R,R
Letcher,Tom,LETCHER18680100A,117715,letct101,letchto01,letchto01,L,
Lenz,David,LEUTZ18470000A,117716,leutu101,leutz01,leutz01,,
Levan,Jesse,LEVAN19260715A,117717,levaj101,levanje01,levanje01,L,R
Leverett,Dixie,LEVERETT18940329A,117719,leved101,leverdi01,leverdi01,R,R
Leverette,Hod,LEVERETTE18890204A,117720,leveh101,leverho01,leverho01,R,R
Levey,Jim,LEVEY19060913A,117721,levej101,leveyji01,leveyji01,B,R
Leverenz,Walt,LEVERENZ18870721A,117718,levew101,leverwa01,leverwa01,L,L
Levine,Alan,LEVINE19680522A,117722,levia001,levinal01,levinal01,L,R
Levis,Charlie,LEVIS18600621A,117723,levic101,levisch01,levisch01,R,
Levis,Jesse,LEVIS19680414A,117724,levij001,levisje01,levisje01,L,R
Levrault,Allen,LEVRAULT19770815A,276368,levra001,levraal01,levraal01,R,R
Levsen,Dutch,LEVSEN18980429A,117725,levsd101,levsedu01,levsedu01,R,R
Levy,Ed,LEVY19161028A,117726,levye101,levyed01,levyed01,R,R
Lewallyn,Dennis,LEWALLYN19530811A,117727,lewad101,lewalde01,lewalde01,R,R
Lewandowski,Dan,LEWANDOWS19280106A,117728,lewad102,lewanda01,lewanda01,R,R
Lewis,Allan,LEWIS19411212A,117730,lewia101,lewisal01,lewisal01,B,R
Lewis,Bill,LEWIS19041015A,117745,lewib101,lewisbi01,lewisbi01,R,R
Lewis,Bert,LEWIS18951003A,117744,lewib102,lewisbe01,lewisbe01,R,R
Lewis,Buddy,LEWIS19160810A,117738,lewib103,lewisbu01,lewisbu01,L,R
Lewis,Colby,LEWIS19790802A,407890,lewic001,lewisco01,lewisco01,R,R
Lewis,Darren,LEWIS19670828A,117731,lewid001,lewisda01,lewisda01,R,R
Lewis,Duffy,LEWIS18880418A,117734,lewid101,lewisdu01,lewisdu01,R,R
Lewis,Fred,LEWIS19801209A,430930,lewif001,lewisfr02,lewisfr02,L,R
Lewis,Fred,LEWIS18581013A,117733,lewif101,lewisfr01,lewisfr01,B,R
Lewis,Jim,LEWIS19551012A,117735,lewij001,lewisji01,lewisji01,R,R
Lewis,Jim,LEWIS19640720A,117736,lewij002,lewisji02,lewisji02,R,R
Lewis,Jensen,LEWIS19840516A,460029,lewij003,lewisje01,lewisje01,R,R
Lewis,Jack,LEWIS18840214A,117737,lewij101,lewisja01,lewisja01,R,R
Lewis,Johnny,LEWIS19390810A,117739,lewij102,lewisjo01,lewisjo01,L,R
Lewis,Mark,LEWIS19691130A,117740,lewim001,lewisma01,lewisma01,R,R
Lewis,Phil,LEWIS18841008A,117741,lewip101,lewisph01,lewisph01,R,R
Lewis,Richie,LEWIS19660125A,117742,lewir001,lewisri01,lewisri01,R,R
Lewis,Rommie,LEWIS19820902A,451650,lewir002,lewisro01,lewisro01,L,L
Lewis,Scott,LEWIS19660000A,117743,lewis001,lewissc01,lewissc01,R,R
Lewis,Scott,LEWIS19830926A,460260,lewis002,lewissc02,lewissc02,B,L
Lewis,Ted,LEWIS18721225A,117732,lewit101,lewiste01,lewiste01,R,R
Lewis,"",LEWIS00000000A,117729,lewiu101,lewis01,lewis01,,
Ley,Terry,LEY19470221A,117746,ley-t101,leyte01,leyte01,L,L
Leyritz,Jim,LEYRITZ19631227A,117747,leyrj001,leyriji01,leyriji01,R,R
Leyva,Nick,LEYVA19530816A,492503,leyvn801,leyvani99,leyvani99,R,R
Lezcano,Carlos,LEZCANO19550930A,117748,lezcc101,lezcaca01,lezcaca01,R,R
Lezcano,Sixto,LEZCANO19531128A,117749,lezcs001,lezcasi01,lezcasi01,R,R
Libby,Steve,LIBBY18531208A,117750,libbs101,libbyst01,libbyst01,,
Libke,Al,LIBKE19180912A,117751,libka101,libkeal01,libkeal01,L,R
Libran,Frankie,LIBRAN19480506A,117752,librf101,librafr01,librafr01,R,R
Lickert,John,LICKERT19600404A,117753,lickj101,lickejo01,lickejo01,R,R
Liddi,Alex,LIDDI19880814A,499926,lidda001,liddial01,liddial01,R,R
Liddell,Dave,LIDDELL19660615A,117754,liddd001,liddeda01,liddeda01,R,R
Liddle,Don,LIDDLE19250525A,117755,liddd101,liddldo01,liddldo01,L,L
Lidge,Brad,LIDGE19761223A,400058,lidgb001,lidgebr01,lidgebr01,R,R
Lidle,Cory,LIDLE19720322A,117756,lidlc001,lidleco01,lidleco01,R,R
Lieber,Dutch,LIEBER19100201A,117757,liebd101,liebedu01,liebedu01,R,R
Liebhardt,Glenn,LIEBHARDT18830310A,117761,liebg101,liebhgl01,liebhgl01,R,R
Liebhardt,Glenn,LIEBHARDT19100731A,117760,liebg102,liebhgl02,liebhgl02,R,R
Lieber,Jon,LIEBER19700402A,117758,liebj001,liebejo01,liebejo01,L,R
Lieberthal,Mike,LIEBERTHA19720118A,117759,liebm001,liebemi01,liebemi01,R,R
Liefer,Jeff,LIEFER19740817A,150325,liefj001,liefeje01,liefeje01,L,R
Liese,Fred,LIESE18851007A,117762,liesf101,liesefr01,liesefr01,L,L
Ligtenberg,Kerry,LIGTENBER19710511A,117763,ligtk001,ligteke01,ligteke01,R,R
Lillibridge,Brent,LILLIBRID19830918A,452121,lillb001,lillibr01,lillibr01,R,R
Lillis,Bob,LILLIS19300602A,117768,lillb101,lillibo01,lillibo01,R,R
Lillard,Bill,LILLARD19180110A,117765,lillb102,lillabi01,lillabi01,R,R
Lilliquist,Derek,LILLIQUIS19660000A,117767,lilld001,lillide01,lillide01,L,L
Lillard,Gene,LILLARD19131112A,117764,lillg101,lillage01,lillage01,R,R
Lillie,Jim,LILLIE18610727A,117766,lillj101,lilliji01,lilliji01,R,
Lilly,Ted,LILLY19760104A,150404,lillt001,lillyte01,lillyte01,L,L
Lim,Chang-Yong,LIM19760604A,547939,lim-c001,limch01,limch01,R,R
Lima,Jose,LIMA19720930A,117769,limaj001,limajo01,limajo01,R,R
Limmer,Lou,LIMMER19250310A,117770,limml101,limmelo01,limmelo01,L,L
Lin,Che-Hsuan,LIN19880921A,521428,lin-c001,linch01,linch01,R,R
Linares,Rufino,LINARES19510228A,117771,linar001,linarru01,linarru01,R,R
Lincoln,Brad,LINCOLN19850525A,453184,lincb001,lincobr01,lincobr01,L,R
Lincoln,Ezra,LINCOLN18681117A,117772,lince101,lincoez01,lincoez01,L,L
Lincoln,Mike,LINCOLN19750410A,150221,lincm001,lincomi01,lincomi01,R,R
Lincecum,Tim,LINCECUM19840615A,453311,linct001,linceti01,linceti01,L,R
Lind,Adam,LIND19830717A,452252,linda001,lindad01,lindad01,L,L
Lindstrom,Axel,LINDSTROM18950826A,117791,linda101,lindsax01,lindsax01,R,R
Lindsey,Bill,LINDSEY19600412A,117790,lindb001,lindsbi02,lindsbi02,R,R
Lindemann,Bob,LINDEMANN18810605A,117783,lindb101,lindebo01,lindebo01,B,R
Lindsay,Bill,LINDSAY18810224A,117787,lindb102,lindsbi01,lindsbi01,L,R
Lindsay,Chris,LINDSAY18780724A,117786,lindc101,lindsch01,lindsch01,R,R
Lindstrom,Chuck,LINDSTROM19360907A,117792,lindc102,lindsch02,lindsch02,R,R
Lindquist,Carl,LINDQUIST19190509A,117785,lindc103,lindqca01,lindqca01,R,R
Lind,Carl,LIND19030919A,117773,lindc104,lindca01,lindca01,R,R
Lindsey,Doug,LINDSEY19680000A,117789,lindd001,lindsdo01,lindsdo01,R,R
Lindemann,Ernie,LINDEMANN18780610A,117782,linde101,lindeer01,lindeer01,R,R
Lindbeck,Em,LINDBECK19350827A,117777,linde102,lindbem01,lindbem01,L,R
Lindstrom,Freddie,LINDSTROM19051121A,117793,lindf101,lindsfr01,lindsfr01,R,R
Lindeman,Jim,LINDEMAN19620000A,117781,lindj001,lindeji01,lindeji01,R,R
Lind,Jose,LIND19640000A,117775,lindj002,lindjo01,lindjo01,R,R
Lindsey,John,LINDSEY19770130A,439664,lindj003,lindsjo01,lindsjo01,R,R
Lindblom,Josh,LINDBLOM19870615A,458676,lindj004,lindbjo01,lindbjo01,R,R
Lindell,Johnny,LINDELL19160830A,117780,lindj101,lindejo01,lindejo01,R,R
Lindsey,Jim,LINDSEY18980124A,117788,lindj102,lindsji01,lindsji01,R,R
Lind,Jack,LIND19460608A,117774,lindj103,lindja01,lindja01,B,R
Linde,Lyman,LINDE19200930A,117779,lindl101,lindely01,lindely01,R,R
Lindstrom,Matt,LINDSTROM19800211A,434637,lindm001,lindsma01,lindsma01,R,R
Lindblad,Paul,LINDBLAD19410809A,117778,lindp101,lindbpa01,lindbpa01,L,L
Lindsey,Rod,LINDSEY19760128A,341235,lindr001,lindsro01,lindsro01,R,R
Lindsay,Shane,LINDSAY19850125A,469834,linds001,lindssh01,lindssh01,R,R
Linden,Todd,LINDEN19800630A,425821,lindt001,lindeto01,lindeto01,B,R
Lindaman,Vive,LINDAMAN18771028A,117776,lindv101,lindavi01,lindavi01,R,R
Linden,Walt,LINDEN19240327A,117784,lindw101,lindewa01,lindewa01,R,R
Lines,Dick,LINES19380817A,117794,lined101,linesdi01,linesdi01,R,L
Linebrink,Scott,LINEBRINK19760804A,276530,lines001,linebsc01,linebsc01,R,R
Linhart,Carl,LINHART19291214A,117795,linhc101,linhaca01,linhaca01,L,R
Liniak,Cole,LINIAK19760823A,150168,linic001,liniaco01,liniaco01,R,R
Linke,Ed,LINKE19111109A,117797,linke101,linkeed01,linkeed01,R,R
Link,Fred,LINK18860311A,117796,linkf101,linkfr01,linkfr01,L,L
Link,Jon,LINK19840323A,456899,linkj001,linkjo01,linkjo01,R,R
Linton,Bob,LINTON19030418A,117799,lintb101,lintobo01,lintobo01,L,R
Linton,Doug,LINTON19650902A,117800,lintd001,lintodo01,lintodo01,R,R
Lintz,Larry,LINTZ19491010A,117801,lintl101,lintzla01,lintzla01,B,R
Lint,Royce,LINT19210101A,117798,lintr101,lintro01,lintro01,L,L
Linzy,Frank,LINZY19400915A,117803,linzf101,linzyfr01,linzyfr01,R,R
Linz,Phil,LINZ19390604A,117802,linzp101,linzph01,linzph01,R,R
Lipetri,Angelo,LIPETRI19300706A,117804,lipea101,lipetan01,lipetan01,R,R
Lipon,Johnny,LIPON19221110A,117805,lipoj101,liponjo01,liponjo01,R,R
Lipp,Tom,LIPP18700604A,117806,lippt101,lippto01,lippto01,,R
Lipski,Bob,LIPSKI19380707A,117808,lipsb101,lipskbo01,lipskbo01,L,R
Lipscomb,Nig,LIPSCOMB19110224A,117807,lipsn101,lipscni01,lipscni01,R,R
Lira,Felipe,LIRA19720426A,117809,liraf001,lirafe01,lirafe01,R,R
Liriano,Francisco,LIRIANO19831026A,434538,lirif001,liriafr01,liriafr01,L,L
Liriano,Nelson,LIRIANO19640603A,117810,lirin001,liriane01,liriane01,B,R
Liriano,Pedro,LIRIANO19801023A,425538,lirip001,liriape01,liriape01,R,R
Liriano,Rymer,LIRIANO19910620A,542642,lirir001,liriary01,liriary01,R,R
Lis,Joe,LIS19460815A,117811,lis-j101,lisjo01,lisjo01,R,R
Lisenbee,Hod,LISENBEE18980923A,117812,liseh101,lisenho01,lisenho01,R,R
Lisi,Rick,LISI19560317A,117813,lisir101,lisiri01,lisiri01,R,R
Liska,Ad,LISKA19060710A,117814,liska101,liskaad01,liskaad01,R,R
Listach,Pat,LISTACH19670912A,117815,listp001,listapa01,listapa01,B,R
Lister,Pete,LISTER18810721A,117816,listp101,listepe01,listepe01,R,R
Litsch,Jesse,LITSCH19850309A,446209,litsj001,litscje01,litscje01,R,R
Little,Bryan,LITTLE19591008A,117821,littb001,littlbr01,littlbr01,B,R
Littlejohn,Carlisle,LITTLEJOH19011006A,117825,littc101,littlca01,littlca01,R,R
Littlejohn,Dennis,LITTLEJOH19541004A,117826,littd101,littlde01,littlde01,R,R
Littlefield,Dick,LITTLEFIE19260318A,117824,littd102,littldi01,littldi01,L,L
Litton,Greg,LITTON19650000A,117828,littg001,littogr01,littogr01,R,R
Little,Harry,LITTLE00000000A,117820,litth101,littlha01,littlha01,,R
Little,Jeff,LITTLE19541225A,117819,littj101,littlje01,littlje01,R,L
Littlefield,John,LITTLEFIE19540105A,117823,littj102,littljo01,littljo01,R,R
Little,Jack,LITTLE18910312A,117822,littj103,littlja01,littlja01,R,R
Littrell,Jack,LITTRELL19290122A,117829,littj104,littrja01,littrja01,R,R
Littleton,Larry,LITTLETON19540403A,117827,littl101,littlla01,littlla01,R,R
Little,Mark,LITTLE19720711A,150458,littm001,littlma01,littlma01,R,R
Littell,Mark,LITTELL19530117A,117817,littm101,littema01,littema01,L,R
Little,Scott,LITTLE19630119A,117818,litts001,littlsc01,littlsc01,R,R
Littleton,Wes,LITTLETON19820902A,452725,littw001,littlwe01,littlwe01,R,R
Litwhiler,Danny,LITWHILER19160831A,117830,litwd101,litwhda01,litwhda01,R,R
Lively,Buddy,LIVELY19250214A,117831,liveb101,livelbu01,livelbu01,R,R
Lively,Jack,LIVELY18850529A,117832,livej101,livelja01,livelja01,R,R
Livengood,Wes,LIVENGOOD19100718A,117833,livew101,livenwe01,livenwe01,R,R
Livingston,Bobby,LIVINGSTO19820903A,455751,livib001,livinbo01,livinbo01,L,L
Livingstone,Jake,LIVINGSTO18800101A,117836,livij101,livinja01,livinja01,,
Livingston,Mickey,LIVINGSTO19141115A,117835,livim101,livinmi01,livinmi01,R,R
Livingston,Paddy,LIVINGSTO18800114A,117834,livip101,livinpa01,livinpa01,R,R
Livingstone,Scott,LIVINGSTO19650715A,117837,livis001,livinsc01,livinsc01,L,R
Liz,Radhames,LIZ19830610A,467785,liz-r001,lizra01,lizra01,R,R
Lizotte,Abel,LIZOTTE18700413A,117838,lizoa101,lizotab01,lizotab01,,
Llenas,Winston,LLENAS19430923A,117839,llenw101,llenawi01,llenawi01,R,R
Llewellyn,Clem,LLEWELLYN18950801A,117840,llewc101,llewecl01,llewecl01,L,R
Lloyd,Graeme,LLOYD19670409A,117841,lloyg001,lloydgr01,lloydgr01,L,L
Lo,Chia-Jen,LO19860407A,547568,lo--c001,loch02,loch02,R,R
Loaiza,Esteban,LOAIZA19711231A,117842,loaie001,loaizes01,loaizes01,R,R
Loane,Bob,LOANE19140806A,117844,loanb101,loanebo01,loanebo01,R,R
Loan,Mike,LOAN18940927A,117843,loanm101,loanmi01,loanmi01,R,R
Lobaton,Jose,LOBATON19841021A,446653,lobaj001,lobatjo01,lobatjo01,B,R
Lobert,Frank,LOBERT18831126A,117845,lobef101,loberfr01,loberfr01,R,R
Lobert,Hans,LOBERT18811018A,117846,lobeh101,loberha01,loberha01,R,R
Lobstein,Kyle,LOBSTEIN19890812A,543456,lobsk001,lobstky01,lobstky01,L,L
Lochhead,Harry,LOCHHEAD18760329A,117847,lochh101,lochhha01,lochhha01,R,R
Locke,Bobby,LOCKE19340303A,117850,lockb101,lockebo01,lockebo01,R,R
Locker,Bob,LOCKER19380315A,117853,lockb102,lockebo02,lockebo02,B,R
Locke,Chuck,LOCKE19320505A,117849,lockc101,lockech01,lockech01,R,R
Lock,Don,LOCK19360727A,117848,lockd101,lockdo01,lockdo01,R,R
Locklear,Gene,LOCKLEAR19490719A,117855,lockg101,locklge01,locklge01,L,R
Locke,Jeff,LOCKE19871120A,502046,lockj001,lockeje01,lockeje01,L,L
Lockhart,Keith,LOCKHART19641110A,117854,lockk001,lockhke01,lockhke01,L,R
Lockwood,Milo,LOCKWOOD18580407A,117859,lockm101,lockwmi01,lockwmi01,,
Locke,Marshall,LOCKE18570312A,117851,lockm102,lockema01,lockema01,,
Locke,Ron,LOCKE19420404A,117852,lockr101,lockero01,lockero01,R,L
Lockwood,Skip,LOCKWOOD19460817A,117858,locks101,lockwsk01,lockwsk01,R,R
Locklin,Stu,LOCKLIN19280722A,117856,locks102,locklst01,locklst01,L,L
Lockman,Whitey,LOCKMAN19260725A,117857,lockw101,lockmwh01,lockmwh01,L,R
Lodigiani,Dario,LODIGIANI19160606A,117860,lodid101,lodigda01,lodigda01,R,R
Lo Duca,Paul,LODUCA19720412A,134001,lodup001,loducpa01,loducpa01,R,R
Loe,Kameron,LOE19810910A,434180,loe-k001,loeka01,loeka01,R,R
Loepp,George,LOEPP19010911A,117861,loepg101,loeppge01,loeppge01,R,R
Loes,Billy,LOES19291213A,117862,loesb101,loesbi01,loesbi01,R,R
Loewen,Adam,LOEWEN19840409A,429400,loewa001,loewead01,loewead01,L,L
Loewer,Carlton,LOEWER19730924A,133780,loewc001,loeweca01,loeweca01,R,R
Loftus,Dick,LOFTUS19010307A,117865,loftd101,loftudi01,loftudi01,L,R
Loftus,Frank,LOFTUS18980310A,117864,loftf101,loftufr01,loftufr01,R,R
Lofton,James,LOFTON19740306A,407580,loftj001,loftoja01,loftoja01,B,R
Lofton,Kenny,LOFTON19670531A,117863,loftk001,loftoke01,loftoke01,L,L
Loftus,Tom,LOFTUS18561115A,117866,loftt101,loftuto01,loftuto01,R,
Logan,Boone,LOGAN19840813A,457429,logab001,loganbo02,loganbo02,R,L
Logan,Bob,LOGAN19100210A,117868,logab101,loganbo01,loganbo01,R,L
Logan,Johnny,LOGAN19270323A,117867,logaj101,loganjo01,loganjo01,R,R
Logan,Nook,LOGAN19791128A,425497,logan001,loganno01,loganno01,B,R
Lohman,Pete,LOHMAN18641021A,117869,lohmp101,lohmape01,lohmape01,R,R
Lohrman,Bill,LOHRMAN19130522A,117872,lohrb101,lohrmbi01,lohrmbi01,R,R
Lohr,Howard,LOHR18920603A,117870,lohrh101,lohrho01,lohrho01,R,R
Lohrke,Jack,LOHRKE19240225A,117871,lohrj101,lohrkja01,lohrkja01,R,R
Lohse,Kyle,LOHSE19781004A,346798,lohsk001,lohseky01,lohseky01,R,R
Lois,Alberto,LOIS19560506A,117873,loisa101,loisal01,loisal01,R,R
Loiselle,Rich,LOISELLE19720112A,117874,loisr001,loiseri01,loiseri01,R,R
Lolich,Mickey,LOLICH19400912A,117875,lolim101,lolicmi01,lolicmi01,B,L
Lolich,Ron,LOLICH19460919A,117876,lolir101,lolicro01,lolicro01,R,R
Lollar,Sherm,LOLLAR19240823A,117877,lolls101,lollash01,lollash01,R,R
Lollar,Tim,LOLLAR19560317A,117878,lollt001,lollati01,lollati01,L,L
Loman,Doug,LOMAN19580509A,117879,lomad001,lomando01,lomando01,L,L
Lomasney,Steve,LOMASNEY19770829A,206565,lomas001,lomasst01,lomasst01,R,R
Lombardi,Ernie,LOMBARDI19080406A,117880,lombe101,lombaer01,lombaer01,R,R
Lombard,George,LOMBARD19750914A,136601,lombg001,lombage01,lombage01,L,R
Lombardo,Lou,LOMBARDO19281118A,117883,lombl101,lombalo01,lombalo01,L,L
Lombardi,Phil,LOMBARDI19630220A,117881,lombp001,lombaph01,lombaph01,R,R
Lombardozzi,Steve,LOMBARDOZ19600426A,117884,lombs001,lombast01,lombast01,R,R
Lombardozzi,Steve,LOMBARDOZ19880920A,543459,lombs002,lombast02,lombast02,B,R
Lombardi,Vic,LOMBARDI19220920A,117882,lombv101,lombavi01,lombavi01,L,L
Lomon,Kevin,LOMON19711120A,117885,lomok001,lomonke01,lomonke01,R,R
Lonborg,Jim,LONBORG19420416A,117886,lonbj101,lonboji01,lonboji01,R,R
Loney,James,LONEY19840507A,425766,lonej001,loneyja01,loneyja01,L,L
Lonergan,Walter,LONERGAN18850922A,117887,lonew101,lonerwa01,lonerwa01,R,R
Long,Bob,LONG19541111A,117898,longb001,longbo01,longbo01,R,R
Long,Bill,LONG19600229A,117902,longb002,longbi01,longbi01,R,R
Long,Dale,LONG19260206A,117897,longd101,longda02,longda02,L,L
Long,Dan,LONG18670827A,117889,longd102,longda01,longda01,R,
Longoria,Evan,LONGORIA19851007A,446334,longe001,longoev01,longoev01,R,R
Long,Herman,LONG18660413A,117890,longh101,longhe01,longhe01,L,R
Long,Joey,LONG19700715A,117894,longj001,longjo01,longjo01,R,L
Long,Jeoff,LONG19411009A,117893,longj101,longje01,longje01,R,R
Long,Jim,LONG18621115A,117892,longj102,longji01,longji01,,
Long,Jimmie,LONG18980629A,117891,longj103,longji02,longji02,R,R
Long,Lep,LONG18880712A,117895,longl101,longle01,longle01,R,R
Long,Ryan,LONG19730203A,117899,longr001,longry01,longry01,R,R
Long,Red,LONG18760928A,117896,longr101,longre01,longre01,R,R
Longmire,Tony,LONGMIRE19690000A,117903,longt001,longmto01,longmto01,L,R
Long,Terrence,LONG19760229A,150239,longt002,longte01,longte01,L,L
Long,Tom,LONG18980422A,117901,longt101,longto02,longto02,L,L
Long,Tom,LONG18900601A,117900,longt102,longto01,longto01,R,R
Long,"",LONG18630000A,117888,longu101,long01,long01,,
Lonnett,Joe,LONNETT19270207A,117904,lonnj101,lonnejo01,lonnejo01,R,R
Look,Bruce,LOOK19430609A,117905,lookb101,lookbr01,lookbr01,L,R
Look,Dean,LOOK19370723A,117906,lookd101,lookde01,lookde01,R,R
Looney,Brian,LOONEY19690626A,117907,loonb001,loonebr01,loonebr01,L,L
Looper,Aaron,LOOPER19760907A,425475,loopa001,loopeaa01,loopeaa01,R,R
Looper,Braden,LOOPER19741028A,131702,loopb001,loopebr01,loopebr01,R,R
Loos,Pete,LOOS18780323A,117908,loosp101,loospe01,loospe01,,R
Lopatka,Art,LOPATKA19190528A,117911,lopaa101,lopatar01,lopatar01,B,L
Lopat,Ed,LOPAT19180621A,117909,lopae101,lopated01,lopated01,L,L
Lopata,Stan,LOPATA19250912A,117910,lopas101,lopatst01,lopatst01,R,R
Lopez,Aurelio,LOPEZ19480921A,117916,lopea001,lopezau01,lopezau01,R,R
Lopez,Albie,LOPEZ19710818A,117913,lopea002,lopezal02,lopezal02,R,R
Lopez,Aquilino,LOPEZ19750421A,425658,lopea003,lopezaq01,lopezaq01,R,R
Lopez,Arturo,LOPEZ19830222A,445995,lopea004,lopezar02,lopezar02,L,L
Lopez,Art,LOPEZ19370608A,117915,lopea101,lopezar01,lopezar01,L,L
Lopez,Al,LOPEZ19080820A,117914,lopea102,lopezal01,lopezal01,R,R
Lopez,Carlos,LOPEZ19500927A,117917,lopec101,lopezca01,lopezca01,R,R
Lopes,Davey,LOPES19450503A,117912,loped001,lopesda01,lopesda01,R,R
Lopez,Felipe,LOPEZ19800512A,150479,lopef001,lopezfe01,lopezfe01,B,R
Lopez,Hector,LOPEZ19290709A,117918,lopeh101,lopezhe01,lopezhe01,R,R
Lopez,Javy,LOPEZ19701105A,117919,lopej001,lopezja01,lopezja01,R,R
Lopez,Javier,LOPEZ19770711A,425657,lopej002,lopezja02,lopezja02,L,L
Lopez,Jose,LOPEZ19831124A,430946,lopej003,lopezjo01,lopezjo01,R,R
Lopez,Luis,LOPEZ19640901A,117921,lopel001,lopezlu01,lopezlu01,R,R
Lopez,Luis,LOPEZ19700904A,117922,lopel002,lopezlu02,lopezlu02,B,R
Lopez,Luis,LOPEZ19731005A,285132,lopel003,lopezlu03,lopezlu03,R,R
Lopez,Mendy,LOPEZ19731015A,133741,lopem001,lopezme01,lopezme01,R,R
Lopez,Mickey,LOPEZ19731117A,214950,lopem002,lopezmi01,lopezmi01,B,R
Lopez,Marcelino,LOPEZ19430923A,117923,lopem101,lopezma01,lopezma01,R,L
Lopez,Pedro,LOPEZ19840428A,434601,lopep001,lopezpe01,lopezpe01,R,R
Lopez,Rodrigo,LOPEZ19751214A,150438,loper001,lopezro01,lopezro02,R,R
Lopez,Rafael,LOPEZ19871002A,607257,loper002,lopezra02,lopezra02,L,R
Lopez,Ramon,LOPEZ19330526A,117920,loper101,lopezra01,lopezra01,R,R
Lopez,Wilton,LOPEZ19830719A,446641,lopew001,lopezwi01,lopezwi01,R,R
Lord,Bris,LORD18830921A,117924,lordb101,lordbr01,lordbr01,R,R
Lord,Carlton,LORD19000107A,117926,lordc101,lordca01,lordca01,R,R
Lord,Harry,LORD18820308A,117925,lordh101,lordha01,lordha01,L,R
Lorenzen,Lefty,LORENZEN18930112A,117927,lorel101,lorenle01,lorenle01,L,L
Loretta,Mark,LORETTA19710814A,117928,lorem001,loretma01,loretma01,R,R
Lorraine,Andrew,LORRAINE19720811A,117929,lorra001,lorraan01,lorraan01,L,L
Lotz,Joe,LOTZ18910102A,117930,lotzj101,lotzjo01,lotzjo01,R,R
Loucks,Scott,LOUCKS19561111A,117931,loucs001,loucksc01,loucksc01,R,R
Loudell,Art,LOUDELL18820410A,117932,louda101,loudear01,loudear01,R,R
Louden,Baldy,LOUDEN18850827A,117933,loudb101,loudeba01,loudeba01,R,R
Loudenslager,Charlie,LOUDENSLA18810521A,117934,loudc101,loudech01,loudech01,,R
Loughran,Thomas,LOUGHRAN18620600A,117937,lougb101,loughbi01,loughbi01,,
Lough,David,LOUGH19860120A,518953,lougd001,loughda01,loughda01,L,L
Loughlin,Larry,LOUGHLIN19410816A,117935,lougl101,loughla01,loughla01,L,L
Loughlin,"",LOUGHLIN18580000A,117936,lougu101,lough01,lough01,,
Loun,Don,LOUN19401109A,117938,lound101,loundo01,loundo01,R,L
Loup,Aaron,LOUP19871219A,571901,loupa001,loupaa01,loupaa01,L,L
Loux,Shane,LOUX19790831A,400076,louxs001,louxsh01,louxsh01,R,R
Lovett,John,LOVETT18770506A,117943,lovej101,lovetjo01,lovetjo01,,
Lovett,Len,LOVETT18520717A,117944,lovel101,lovetle01,lovetle01,R,R
Lovenguth,Lynn,LOVENGUTH19221129A,117942,lovel102,lovenly01,lovenly01,L,R
Lovett,Mem,LOVETT19120615A,117945,lovem101,lovetme01,lovetme01,R,R
Love,Slim,LOVE18900801A,117939,loves101,lovesl01,lovesl01,L,L
Lovelace,Tom,LOVELACE18971019A,117940,lovet101,lovelto01,lovelto01,R,R
Lovett,Tom,LOVETT18631207A,117946,lovet102,lovetto01,lovetto01,R,R
Lovelace,Vance,LOVELACE19630809A,117941,lovev001,lovelva01,lovelva01,L,L
Loviglio,Jay,LOVIGLIO19560530A,117947,lovij101,lovigja01,lovigja01,R,R
Lovitto,Joe,LOVITTO19510106A,117948,lovij102,lovitjo01,lovitjo01,B,R
Lovrich,Pete,LOVRICH19421016A,117949,lovrp101,lovripe01,lovripe01,R,R
Lovullo,Torey,LOVULLO19650725A,117950,lovut001,lovulto01,lovulto01,B,R
Low,Fletcher,LOW18930407A,117951,low-f101,lowfl01,lowfl01,R,R
Lowdermilk,Grover,LOWDERMIL18850115A,117952,lowdg101,lowdegr01,lowdegr01,R,R
Lowdermilk,Lou,LOWDERMIL18870223A,117953,lowdl101,lowdelo01,lowdelo01,R,L
Lowe,Bobby,LOWE18680710A,117959,loweb101,lowebo01,lowebo01,R,R
Lowe,Charlie,LOWE18470000A,117954,lowec101,lowech01,lowech01,,
Lowe,Derek,LOWE19730601A,117955,lowed001,lowede01,lowede01,R,R
Lowery,Devon,LOWERY19830324A,434587,lowed002,lowerde01,lowerde01,L,R
Lowe,Dick,LOWE18540128A,117958,lowed101,lowedi01,lowedi01,,
Lowe,George,LOWE18950425A,117956,loweg101,lowege01,lowege01,R,R
Lowenstein,John,LOWENSTEI19470127A,117960,lowej001,lowenjo01,lowenjo01,L,R
Lowell,Mike,LOWELL19740224A,136780,lowem001,lowelmi01,lowelmi01,R,R
Lowe,Mark,LOWE19830607A,450275,lowem002,lowema01,lowema01,L,R
Lowe,Sean,LOWE19710329A,117957,lowes001,lowese01,lowese01,R,R
Lowery,Terrell,LOWERY19701025A,117961,lowet001,lowerte01,lowerte01,R,R
Lown,Turk,LOWN19240530A,117962,lownt101,lowntu01,lowntu01,R,R
